ID,Title
1529,Utilizing safety rule correlation for mobile scaffolds monitoring leveraging deep convolution neural networks
1530,A fully automated method for monitoring the intertidal topography using Video Monitoring Systems
1531,Rethinking semantic-visual alignment in zero-shot object detection via a softplus margin focal loss
1532,Recognition of visual-related non-driving activities using a dual-camera monitoring system
1533,Wear detection of WC-Cu based impregnated diamond bit matrix based on SEM image and deep learning
1534,SNAP: Shaping neural architectures progressively via information density criterion
1535,Bidirectional parallel multi-branch convolution feature pyramid network for target detection in aerial images of swarm UAVs
1536,Identification and Localization of Optimal Picking Point for Truss Tomato Based on Mask R-CNN and Depth Threshold Segmentation
1537,The Fieldscapes Dataset for Semantic Field Scene Understanding
1538,Multi-object Grasping Detection in Cluttered Scenes Based on Deep Learning
1539,A Study on Design of Adaptive Assistant Devices for the Sit-To-Stand
1540,Deep Learning Application for Analyzing of Constituents and Their Correlations in the Interpretations of Medical Images
1541,Mask R-CNN Based C. Elegans Detection with a DIY Microscope
1542,Surface Defect Detection and Recognition Method for Multi-Scale Commutator Based on Deep Transfer Learning
1543,Deep Neuro-Vision Embedded Architecture for Safety Assessment in Perceptive Advanced Driver Assistance Systems: The Pedestrian Tracking System Use-Case
1544,Combining Multiple Annotations to Count Cells in 3D Cardiovascular Immunofluorescent Images
1545,DARLENE – Improving situational awareness of European law enforcement agents through a combination of augmented reality and artificial intelligence solutions
1546,A Defect Detection Method for Rail Surface and Fasteners Based on Deep Convolutional Neural Network
1547,A Means of Assessing Deep Learning-Based Detection of ICOS Protein Expression in Colon Cancer
1548,Software-Based Method for Automated Segmentation and Measurement of Wounds on Photographs Using Mask R-CNN: a Validation Study
1549,Survey and Performance Analysis of Deep Learning Based Object Detection in Challenging Environments
1550,Multi-human Parsing Based on Dynamic Convolution
1551,A new ordered pooling network based on multi-scale fusion feature for medical image recognition
1552,Ship Instance Segmentation in Foggy Scene
1553,Feature Extraction for Side Scan Sonar Image Based on Deep Learning
1554,"Pedestrian Detection Based on Center, Temperature, Scale and Ratio Prediction in Thermal Imagery"
1555,Traffic Signs Detection and Segmentation Based on the Improved Mask R-CNN
1556,On the Performance Improvements of Deep Learning Methods for Audio Event Detection and Classification
1557,Research on the application of high-efficiency detectors into the detection of prohibited item in X-ray images
1558,The application of computer vision to visual prosthesis
1559,Multi-Modal Pedestrian Detection with Large Misalignment Based on Modal-Wise Regression and Multi-Modal IoU
1560,Saliency based Subject Selection for Diverse Image Captioning
1561,Joint Learning of Object Detection and Pose Estimation using Augmented Autoencoder
1562,DETECTION AND CLASSIFICATION OF SYMBOLS IN PRINCIPLE SKETCHES USING DEEP LEARNING
1563,FactSeg: Foreground Activation-Driven Small Object Semantic Segmentation in Large-Scale Remote Sensing Imagery
1564,GCA-Net: Gait contour automatic segmentation model for video gait recognition
1565,Irregular Depth Tiles: Automatically Generated Data Used for Network-based Robotic Grasping in 2D Dense Clutter
1566,SISA: Securing Images by Selective Alteration
1567,Reference-Based Defect Detection Network
1568,An automatic verification method for vehicle line-pressing violation based on CNN and geometric projection
1569,Geometric rectification‐based neural network architecture for image manipulation detection
1570,Real-Time Deep Video Analytics on Mobile Devices
1571,Product Inspection Methodology via Deep Learning: An Overview
1572,Attention LSTM for Scene Graph Generation
1573,Deep Learning in Vision-Based Automated Inspection: Current State and Future Prospects
1574,Vehicle object detection method based on candidate region aggregation
1575,Automated identification of piglet brain tissue from MRI images using Region-Based Convolutional Neural Networks
1576,VerSe: A Vertebrae Labelling and Segmentation Benchmark for Multi-detector CT Images
1577,The Influence of Low- and Mid-Level Visual Features on the Perception of Streetscape Qualities
1578,Exploring Deep Fusion Ensembling for Automatic Visual Interestingness Prediction
1579,Improving Video Instance Segmentation by Light-weight Temporal Uncertainty Estimates
1580,Graph-based Visual Manipulation Relationship Reasoning in Object-Stacking Scenes
1581,Automated Hyper-Parameter Tuning of a Mask R-CNN for Quantifying Common Rust Severity in Maize
1582,Integration of Coordinate and Geometric Surface Normal for 3D Point Cloud Object Detection
1583,Localized Motion Artifact Reduction on Brain MRI Using Deep Learning with Effective Data Augmentation Techniques
1584,You Get What You Focus on: A Weighting Factor for IoU-based Regression Loss
1585,Text to Image Synthesis based on Multi - Perspective Fusion
1586,Lane Intrusion Behaviors Dataset: Action Recognition in Real-world Highway Scenarios for Self-driving
1587,Symmetric Triangle Network for Object Detection Within X-ray Baggage Security Imagery
1588,SimDet: Cross Similarity Attention for One-shot Object Detection
1589,A Feature Aggregation Hourglass Network for Human Pose Estimation
1590,RipDet: A Fast and Lightweight Deep Neural Network for Rip Currents Detection
1591,Channel Interaction with Local Enhancement for Few-Shot Semantic Segmentation
1592,Hint Pyramid Learning Via Salient Semantic Mining
1593,DeepCeNS: An end-to-end Pipeline for Cell and Nucleus Segmentation in Microscopic Images
1594,Fast CNN Inference by Adaptive Sparse Matrix Decomposition
1595,A novel chromosome instance segmentation method based on geometry and deep learning
1596,A Novel Web Platform for COVID-19 diagnosis using X-Ray exams and Deep Learning Techniques
1597,Learning Online for Unified Segmentation and Tracking Models
1598,Automatic Cataract Detection with Multi-Task Learning
1599,A Coarse-to-Fine Instance Segmentation Network with Learning Boundary Representation
1600,Adaptive Coarse-to-Fine Interactor for Multi-Scale Object Detection
1601,Garbage Collection and Sorting with a Mobile Manipulator using Deep Learning and Whole-Body Control
1602,Weakly-Supervised Object Detection Learning through Human-Robot Interaction
1603,Optic Disc and Optic Cup Segmentation for Glaucoma Detection from Blur Retinal Images Using Improved Mask-RCNN
1604,Vision-Guided Autonomous Robotic Electrical Bio-Impedance Scanning System for Abnormal Tissue Detection
1605,MEAD: a Mask-guidEd Anchor-free Detector for oriented aerial object detection
1606,Beyond document object detection: instance-level segmentation of complex layouts
1607,Approximate Training of Object Detection on Large-Scale Datasets
1608,A Review of Intelligent Driving Pedestrian Detection Based on Deep Learning
1609,The Artificial Intelligence of Things Sensing System of Real-Time Bridge Scour Monitoring for Early Warning during Floods
1610,A Single Target Grasp Detection Network Based on Convolutional Neural Network
1611,"Identification of diatom taxonomy by a combination of region-based full convolutional network, online hard example mining, and shape priors of diatoms"
1612,SpheroidPicker for automated 3D cell culture manipulation using deep learning
1613,Spruce Counting Based on Lightweight Mask R-CNN with UAV Images
1614,Temperament estimation of toddlers from child–robot interaction with explainable artificial intelligence
1615,Recognition of Hybrid Graphic-Text License Plates
1616,Learning to Solve Geometric Construction Problems from Images
1617,Efficient-CapsNet: capsule network with self-attention routing
1618,Aortography Keypoint Tracking for Transcatheter Aortic Valve Implantation Based on Multi-Task Learning
1619,High-Precision Pose Estimation Method of the 3C Parts by Combining 2D and 3D Vision for Robotic Grasping in Assembly Applications
1620,The Design of Preventive Automated Driving Systems Based on Convolutional Neural Network
1621,Detection and classification of multi-scale retinal junctions using region-based CNN
1622,HF-SRGR: a new hybrid feature-driven social relation graph reasoning model
1623,A High-Precision Automatic Pointer Meter Reading System in Low-Light Environment
1624,An ESP-Based Lightweight Model for Joint Object Detection and Affordance Segmentation
1625,Semi-Supervised Deep Learning for Lunar Crater Detection Using CE-2 DOM
1626,Cascaded Split-and-Aggregate Learning with Feature Recombination for Pedestrian Attribute Recognition
1627,Field Robotic Systems for High-Throughput Plant Phenotyping: A Review and a Case Study
1628,Detection of Collective Anomalies in Images for Automated Driving Using an Earth Mover’s Deviation (EMDEV) Measure
1629,Reducing the Breach between Simulated and Real Data for Top View Images
1630,UrbanPose: A New Benchmark for VRU Pose Estimation in Urban Traffic Scenes**This work was supported by the National Natural Science Foundation of China (U1864203) and Tsinghua-Daimler Joint Research Center for Sustainable Transportation (20183910018).
